+102.64813396,       +45.08060489,        -1.08725115,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
+108.53688412,       +41.57814406,        -1.08823254,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +78.40411317,       +45.09611454,        -1.08303938,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +60.27926836,       +41.63806355,        -1.07875853,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +54.91916930,       +38.10440971,        -1.07727470,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +36.12784104,       +34.61457229,        -1.07346637,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +11.93452778,       +34.55181249,        -1.06652278,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
  -6.16037395,       +24.16878867,        -1.06198022,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 -11.37437668,       +25.83524725,        -1.06044974,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
+105.78471083,      +144.69258073,        -1.10476105,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
  +5.90955569,       +10.21020688,        -1.06457611,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +23.96675110,       +20.69573907,        -1.06950999,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +24.01359965,       +13.70686550,        -1.06973821,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +36.03637393,       +13.63064054,        -1.07258860,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +54.40885819,       +10.28509920,        -1.07696644,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +54.08844442,       +24.18504072,        -1.07732394,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +66.36351020,       +31.06674289,        -1.07996016,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +90.79854220,       +30.90088591,        -1.08497750,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
+102.78358998,       +30.92986946,        -1.08735141,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +96.57115515,       +20.64125453,        -1.08656045,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +96.56222728,      +139.29442534,        -1.10180303,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +90.48797404,       +10.16087645,        -1.08549922,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +72.32407676,       +13.61321838,        -1.08180549,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +72.36438169,        +2.86544216,        -1.08171786,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00967002,   +0.00967047, 319, 239
 +89.77544410,        +1.59330425,        -1.38786645,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966893,   +0.00966937, 319, 239
  +6.52189521,        +1.19787488,        -1.35229088,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966893,   +0.00966937, 319, 239
 -44.51336481,       +88.12962979,        -1.33179819,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966893,   +0.00966937, 319, 239
  -2.56584191,      +160.91292259,        -1.34781149,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966893,   +0.00966937, 319, 239
 +98.03781664,      +160.93615928,        -1.39034756,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966893,   +0.00966937, 319, 239
+139.81120517,       +88.37793846,        -1.40624870,          1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,     0.00000000,     0.00000000,     0.00000000,     1.00000000,  +0.00966893,   +0.00966937, 319, 239
